"protein_group","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_B_1","number_of_peptides_B_1","number_of_peptides_B_1","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"P05317",14,16,16,11,14,10,23.4463074880534,22.3852744162582,-0.905946973744995,5.34168267259524e-12,1.03658527387775e-10
"O60610",31,40,39,36,37,37,21.6808524498023,21.7461435513481,0.223289541546484,2.59186577458593e-05,0.000165915283148234
"O43396",11,13,16,15,15,15,21.7289709565469,21.6342095757799,0.0702677002268351,0.0623311191811942,0.153409184680988
"P0A6M8",13,15,14,28,22,24,20.6767766620314,22.2778515376468,1.83800729117233,1.92567430225141e-42,4.64673581630232e-40
"P0AG44",NA,NA,NA,NA,NA,2,20.3142641022576,22.9942337009888,2.72168208320813,2.66114306390481e-08,2.85673965274114e-07
"Q03640",24,18,26,12,12,10,20.5987769781486,19.7051088050705,-0.687867895312309,5.50038650556869e-22,3.1799109485319e-20
"P32929",11,13,13,14,12,11,21.0699994605042,21.0932638081585,0.114938163506487,0.0798159850103855,0.188822982441449
NA,NA,NA,NA,NA,NA,NA,20.7354852582449,19.4064977236046,-0.934289236569233,0.00276506911210291,0.0105908444252389
"O15514",3,3,4,3,5,3,21.1384666740247,21.2249989221001,0.118658318769631,0.348207344101711,0.630522270722511
"Q01844",8,6,12,9,11,11,22.1439225323517,21.9981863045786,6.19311001084389e-20,0.999999999413129,1
NA,NA,NA,NA,NA,NA,NA,20.0507317935442,18.9382637944327,-1.32420956540686,5.65634948985701e-06,4.14152238373435e-05
"Q9NZT2",11,11,12,NA,9,13,20.2272049428524,20.1483407142718,1.50790797292389e-20,0.99999999981043,1
"P16989",9,9,9,10,11,9,21.0075400915553,20.9382766221564,1.21523805219571e-20,0.99999999983256,1
"Q16222",23,22,22,22,23,26,21.3053574398989,21.3054149412261,0.146701554022157,0.0058345449248811,0.0201128722565777
"O00541",12,12,13,11,13,11,21.2092476323051,21.1534027513886,6.31347510368056e-20,0.999999999535018,1
"Q92783",4,3,6,NA,4,4,20.7572489259767,20.6798100330567,0.0784429813551196,0.334781267070168,0.610192457221489
"P16120",17,17,17,11,16,15,22.583509514548,21.5368258783381,-0.884280102857213,1.11641115816101e-17,4.13072128519574e-16
"P00957",NA,NA,NA,NA,14,11,18.7671185235293,19.3517124169574,1.26182626781603,2.55593229693486e-07,2.38464090635202e-06
"P62269",8,8,8,9,8,8,24.7389002231736,24.6903407453047,4.30928117928598e-11,0.999992865298214,1
"P0CX55,P0CX56",8,8,8,NA,8,7,24.7903195087506,23.6620023042223,-0.967999148039312,1.10929624882071e-11,2.05219806031832e-10
"P32381",11,10,8,NA,8,9,21.5617180586364,20.4088342971331,-0.974737879388959,1.77994722866035e-08,1.94846294261636e-07
"Q08J23",28,25,30,25,28,31,21.3884052002412,21.2644254791852,0.0887972104400858,0.0562186641444303,0.140800354693857
"Q6PJG6",NA,7,7,NA,5,8,19.713212357232,19.55338246365,7.49952037136157e-22,0.999999999993678,1
"P53981",8,7,10,7,6,6,21.3979500382611,20.6307332759691,-0.559443505311147,0.000627804919366364,0.00287484925947469
"Q08257",11,10,10,8,11,7,22.040825373641,21.9545738978753,3.24562476306043e-09,0.999814859224419,1
"Q14966",10,20,15,19,21,20,19.9432665472744,19.8117383328449,4.85859411508628e-17,0.999999988009399,1
"Q9NVH1",11,7,13,10,9,8,20.7933103435338,20.9660457234669,0.311516782424407,0.00351498832598099,0.0130402307548091
"Q93009",30,31,27,31,37,37,21.0569083687987,20.9396718652237,0.0808431031681524,0.0869019741744439,0.203096854809623
"O43709",NA,NA,NA,NA,NA,3,19.8229836343198,19.6176278117268,9.73110395127239e-18,0.999999996502724,1
"Q9H0A0",17,24,18,19,19,24,21.3748156071569,21.2588802732155,0.101808354895404,0.196538994183648,0.395051659664322
"P49748",23,19,23,25,20,18,21.097027267643,21.1236326232914,0.160763882907288,0.00832185108045767,0.0273453365876495
"Q9H223",NA,NA,NA,NA,NA,2,20.2386937300167,20.1251265181383,5.68140341815184e-18,0.999999997635012,1
"P55809",8,6,9,7,7,7,20.5409992091467,20.4165228173574,3.14178919270411e-17,0.999999990423264,1
"Q92922",20,23,22,25,24,21,21.0990645441404,21.0905976355009,0.130174437031015,0.00640759661856985,0.0219113747585106
"O75122",12,10,15,NA,12,15,19.9849993349623,19.9423412463513,6.84101135104934e-20,0.999999999410821,1
"P0CX49,P0CX50",7,5,5,NA,5,5,24.9639550104634,23.9368097628806,-0.808137066225262,5.81549008896053e-06,4.25243346425968e-05
"Q32MZ4",10,16,16,18,14,13,20.38935939901,20.2078695106562,-1.10895493725427e-20,0.999999999858323,1
"Q9HAV4",25,19,20,21,27,26,21.2695813690756,21.1921094532678,0.0554486972046382,0.300899149939003,0.560775783130109
"P61889",9,10,6,13,13,14,21.5506286032609,23.4113982161522,1.83783738733146,2.1843492708972e-23,1.37762936971357e-21
"P0C0S5,Q71UI9",NA,4,4,NA,3,5,24.258013946607,24.1350887125339,8.00360726575331e-23,0.999999999999044,1
"Q9H4L7",12,5,NA,NA,NA,8,19.3819326855815,19.39813649219,0.0527184085005173,0.490974962608587,0.83663218989182
"Q587I9",NA,NA,NA,NA,NA,1,20.8421938244666,19.983147183318,-0.592685461858269,0.0192317569203131,0.0562954909850938
"Q14687",11,13,15,12,10,14,20.1484652778582,20.2844979786942,0.231003286692524,0.000908970412835802,0.00400604777001941
"Q03252",14,14,18,25,20,22,21.4633355902425,21.290707559896,1.49995314080304e-20,0.9999999998614,1
"Q9H3R5",NA,NA,4,NA,3,3,20.2941755178077,20.4914219636795,0.114844922410046,0.314639941537496,0.58107323888286
"P20618",10,10,12,8,12,12,22.6883365723305,22.7138215753291,0.115551470170736,0.178664878506239,0.365765428148147
"Q8TAQ2",17,10,17,12,19,17,20.3210979823153,20.4785065245878,0.258111810925234,0.00103552534055522,0.00447947438821625
"P38427",24,24,28,17,17,15,21.4830836245608,20.4144404452268,-0.925887850967026,1.67889788348842e-34,2.74055389804728e-32
"Q13347",20,20,22,22,21,22,21.637549032449,21.56458224833,0.0578556729382992,0.258620415208494,0.493953893742991
"O43172",13,12,14,14,16,15,21.3667056900463,21.3515218630112,0.147007991620306,0.0242886899899448,0.068531890922315
"P18583",24,26,26,27,22,26,21.2801657006123,21.3348303596933,0.194020759188128,0.000566180745428803,0.00263395065979032
"Q9UPN3",27,35,33,36,25,28,19.7784547631121,19.7289679618068,0.0559199640831541,0.263485771218953,0.502179268635024
"P53897",3,NA,NA,NA,NA,1,20.1842458586623,19.056315234668,-0.794570655515635,0.00463843126314998,0.0165126962863903
"Q13409",12,14,12,14,13,13,20.880152002752,20.7610988875916,4.69003844642985e-18,0.999999995183068,1
"P15639",1,NA,NA,10,12,12,19.9175176662137,21.7449251614175,1.80659975834531,2.76897049760131e-14,7.21492312755271e-13
"P63284",NA,NA,NA,10,10,10,18.6636749390677,20.0642103584474,1.60980230930417,4.9895496547684e-14,1.24179374815985e-12
"Q9Y3B7",7,NA,3,7,5,4,20.8214411045712,20.956874437434,0.140000368787261,0.212646999041396,0.420295884857459
"O95684",8,7,5,NA,8,7,20.1654701020665,20.117971530977,0.208075028190861,0.0284720992516685,0.0784415013966592
"O60832",13,15,15,16,18,13,22.1852469169409,22.1302259735088,0.0167031758271672,0.609281547579786,0.998674716204315
"Q9H6F5",10,10,10,12,8,11,21.1681318619654,21.0381728036434,2.10238839515158e-18,0.999999997529107,1
"P0A991",NA,NA,NA,5,4,3,19.3294769347684,20.6399644509747,1.59821553386142,7.45719061946423e-05,0.000438890858303568
"Q8WYQ5",NA,NA,NA,NA,5,5,19.7637349912772,19.9999290374798,0.230621212165583,0.185286638211336,0.37589490589006
"Q9H267",7,7,NA,NA,4,6,20.0005888004438,19.5732983783245,-4.19154729612391e-20,0.999999999808885,1
"Q8TEX9",15,16,22,22,22,20,20.3057166126431,20.5194402500163,0.322386327361437,0.0334652537771138,0.0899865108832276
"P0AC38",4,6,8,17,15,16,19.6603353856156,21.4058794310201,2.02172002946482,3.65576262035358e-22,2.2296134662596e-20
"Q14738",6,7,NA,NA,7,5,20.0565706308664,20.1805682342321,0.246776923363446,0.124814989002166,0.272296851007084
"Q14690",21,20,24,24,24,22,20.2114184290858,20.1271334010379,0.0184771936207096,0.603976609821529,0.990564475327862
"P39023",20,19,16,20,20,18,23.2982167725944,23.2227079387902,0.102342308749721,0.143400698547439,0.304465905485189
"Q9Y2Q3",5,6,7,NA,8,7,21.9271582105757,21.7557575195594,8.33197272604532e-20,0.999999999609358,1
"P32602",5,9,9,5,5,7,21.2538303337384,20.2223496063654,-0.74371546116077,1.24333397547303e-07,1.22132806440271e-06
"Q03558",18,15,17,12,11,14,23.7137179032283,22.6070705756255,-0.886910085888956,9.85304075611498e-24,6.28556048234921e-22
"P35268",5,6,5,NA,4,6,22.2592806837114,21.9555291030183,-4.2743070808701e-20,0.999999999753308,1
"Q86X55",5,6,8,NA,6,7,20.9422431921573,20.7599803803868,0.193988014995289,0.150796480627202,0.317616875704353
"Q96IX5",1,1,2,NA,2,2,23.8152355849959,23.856340453993,0.144618403752868,0.357162464296184,0.643797231842748
"Q9P289",6,8,5,NA,8,7,20.9046563330571,20.8764822262112,2.03581715001867e-11,0.999990945024206,1
"Q9BW19",10,13,9,NA,8,8,19.8551429597454,19.7976893562352,4.56165274148066e-11,0.999988188651699,1
"Q14684",11,10,8,11,8,9,20.3791529384301,20.3097158106968,1.16503603629431e-19,0.999999999329728,1
"Q9H0W8",3,NA,4,NA,NA,NA,19.6554394388161,19.6154140120992,6.1205330636054e-20,0.999999999827666,1
"P00890",13,10,11,NA,9,9,21.3616563926615,20.4056817407007,-0.822897321314947,9.00884186642328e-13,1.8867574474962e-11
"Q96PM9",3,NA,5,NA,NA,5,19.9236570847395,19.7131805789742,-7.56928453454408e-20,0.999999999429695,1
"P30405",4,4,7,5,7,8,22.2949051356518,22.3204731287609,0.139714579255002,0.260723887490132,0.497256898821386
"Q99497",22,19,21,21,24,22,22.0286617074329,22.0503667393661,0.213705105104359,0.000870180282928841,0.0038605120465668
"Q13428",26,28,25,27,22,26,21.3714184328506,21.2022782554443,-1.97810286686854e-21,0.999999999957358,1
"P49247",8,5,10,NA,9,9,20.9905658744978,20.9180626167623,7.22517277809292e-20,0.99999999954381,1
"Q4KMP7",6,5,NA,NA,6,NA,19.8962432614107,19.7163780511545,4.0312095626583e-21,0.999999999959478,1
"P52209",20,22,20,16,21,22,23.3929921744878,23.312324320916,0.0822521353657801,0.118963589687086,0.262211248118875
"P25325",5,7,NA,NA,6,7,20.4254792428162,20.2431096703243,-1.5760190826014e-20,0.999999999900045,1
"P53598",5,7,5,NA,4,3,21.4845293130933,20.5678504392422,-0.737840712959912,1.10577397293358e-07,1.09590099103238e-06
"P09543",10,NA,NA,NA,NA,5,20.4344840165172,20.4093400610014,2.6522999298159e-20,0.999999999714679,1
"Q04067",6,NA,6,NA,NA,NA,21.705616460423,20.5775825076526,-0.856381069440023,2.10679879739797e-06,1.70199902846561e-05
"O15247",5,5,7,5,6,6,21.6533142719948,21.6830160773079,0.233123588046786,0.0029171023528504,0.0110436003126328
"Q9Y696",8,7,11,7,12,10,20.7347359243065,20.7620136595158,0.127633931703797,0.121789973181258,0.267379094602841
"Q86SX6",3,2,2,3,3,3,22.2385589997121,22.3367262990928,0.174112318421692,0.153688570132789,0.322728552492236
"P23893",NA,NA,NA,NA,NA,2,19.9142808462227,19.3905422622419,-3.99129212149595e-20,0.999999999887138,1
"Q99383",6,10,9,NA,NA,6,20.3047186844241,19.2097484103699,-0.904287305784944,7.02701847132368e-08,7.10381648740372e-07
"P38708",16,18,20,13,13,14,21.2159728161565,20.2564474953875,-0.789754345849139,1.38645786655502e-21,7.54396192096113e-20
"P46379",15,18,15,18,17,20,21.479154441321,21.418119580399,0.0322160597554457,0.410665232788703,0.724012719814899
"P29692",17,15,14,17,14,16,23.6676398960513,23.5934978051596,0.110328562237785,0.0105705944496779,0.0335776208321562
"P25789",15,15,15,16,16,15,20.7953320313097,20.658038906647,1.68138484654025e-20,0.999999999829214,1
"Q96AE4",28,26,24,31,25,29,22.2019837159652,22.0354178940186,3.52096448369688e-10,0.999967033203979,1
"O43175",18,21,14,20,17,21,22.1696160333767,22.2101213589092,0.154133261399343,0.00616828849766437,0.0211720991652112
"P27302",NA,NA,NA,NA,6,10,20.3152276624379,21.2002672737958,1.30473808682918,2.63478741363316e-08,2.83392832280311e-07
"P15976",5,3,3,5,3,7,21.0110877065844,20.860302126553,-2.69494199969171e-21,0.99999999997307,1
"P12814",16,16,19,18,19,17,21.3415862043352,21.3721057810734,0.112721162473878,0.0863088609522795,0.202201003919439
"P54114",8,8,7,NA,3,5,21.2925220963208,20.2119681664429,-0.955015697383698,1.55846490363482e-08,1.73336276857179e-07
NA,NA,NA,NA,NA,NA,NA,20.4514260779077,20.3418994668638,3.27361426801995e-20,0.999999999768533,1
"Q9NR12",12,9,10,9,11,11,20.4101067607753,20.4130893440636,0.057261321056943,0.308262039918526,0.571236835241343
"O13563",3,NA,NA,NA,NA,3,21.912665769773,20.9293767036137,-0.866129099195732,1.3366008140181e-06,1.11550895004518e-05
"P0AE52",NA,NA,NA,NA,4,4,19.662512783407,20.4530211497194,0.606749261880405,0.0179911413475584,0.0533106430747192
"P25443",13,14,13,8,9,9,23.1113062050003,21.8941175999548,-0.976401832032782,2.85836100387558e-18,1.13313596939354e-16
"P62829",7,8,11,7,11,12,21.3277556568279,21.427632443812,0.241370666237876,0.0721732657573316,0.173628792784218
"Q14997",10,10,8,NA,8,10,20.518586980547,20.3705525298203,8.40706637628307e-20,0.99999999930147,1
"P61421",5,7,6,6,7,7,20.7534481541031,20.7143563834699,5.74829523011625e-20,0.999999999447776,1
"Q9Y224",11,10,10,NA,9,11,21.5364722337265,21.7731342009885,0.233960022408258,0.0664061294110911,0.162411161474382
"O75340",4,NA,NA,NA,4,5,22.5868980166764,22.4170891615032,-1.00189542261456e-20,0.999999999911478,1
"P09394",NA,4,NA,10,10,16,19.9605249315068,21.7052308372617,1.83962880812091,5.75076194781066e-28,5.91050533524984e-26
"P62424",12,11,13,14,14,10,23.6506700435112,23.6127123315898,2.34135047532734e-09,0.999923202564229,1
"P53350",13,12,11,13,11,14,20.7196630216007,20.6822114689555,-6.34536018616244e-19,0.999999999238324,1
"P36551",12,14,14,11,15,14,21.2284452965361,21.3468638302459,0.174089632106318,0.136423234455635,0.292335502404932
"P36776",23,24,28,21,25,29,21.8434415613294,21.8283422482881,0.148435044086543,0.0013749887203423,0.00573773488563891
"Q13330",NA,NA,7,NA,NA,8,19.5018760421141,19.3137547785386,0.0375744536135974,0.512220621119608,0.864869013451118
"P68066",NA,NA,NA,NA,NA,2,20.6515031116349,21.1981993930425,5.85935257823087e-19,0.999999999097509,1
"P48200",NA,NA,NA,NA,NA,2,19.9538562151305,20.0227022164398,1.97046895003344e-19,0.99999999920342,1
"P15303",12,18,16,10,12,9,20.98340959151,20.0048808332123,-0.751018818201346,1.46591224581692e-13,3.41840880852264e-12
"Q15437",9,11,10,11,8,11,20.3075481763015,20.2529418687621,1.47634402335796e-10,0.999970170063196,1
"Q9BWH6",NA,5,NA,NA,4,6,19.525747246891,19.5340988653758,0.0345431507018492,0.593807703223585,0.977062778799554
"Q96KR1",12,8,11,15,10,9,20.2293394289347,20.1115381450104,1.89627429442494e-20,0.999999999791034,1
"P51116",7,6,7,NA,8,7,20.2467562723419,20.2040109229094,0.212094870929713,0.00642963757359874,0.0219654711683641
"P02407,P14127",7,10,8,7,6,6,25.9748886662858,24.8849704478843,-0.920995181414507,6.38083201678686e-06,4.61114813713113e-05
"P55265",19,23,22,21,24,23,20.8169884094782,20.8711919208004,0.123936939649979,0.196600483602317,0.395051659664322
"Q8WUM0",23,18,22,23,24,22,20.6416758075521,20.7128580641449,0.180312510118354,0.000376587683993823,0.00184146400543235
"Q05048",9,8,8,NA,9,6,20.9881722929069,20.7834190152589,3.83091792259035e-20,0.999999999558113,1
"O75083",20,18,20,20,22,19,22.2725152675557,22.3214520719346,0.187863011190266,0.00747545164679684,0.024948139891595
"O75081",NA,6,NA,NA,6,10,20.1143350164436,20.0140815799409,0.0610507449679694,0.465041255335541,0.80204442731891
"Q9BXS5",NA,NA,6,NA,NA,10,20.0670554440665,19.8780240960145,5.25401777172945e-20,0.999999999646437,1
"O75312",13,9,10,9,7,11,20.524784154002,20.3119226823966,-1.23123415817641e-20,0.999999999861839,1
"P32969",9,9,13,10,9,11,22.452480316101,22.7053114533395,0.283967393185404,0.00631472725011266,0.0216204418495529
"Q92973",14,19,16,17,17,14,22.2317519812196,22.2271937181281,0.124718545918731,0.0306554134023011,0.0836016647056765
"P06576",29,30,29,34,32,36,21.7479053537341,21.8436199299013,0.286440524177914,2.47732775026079e-06,1.96979498767155e-05
"P37012",22,21,18,12,17,16,22.571200567426,21.485674133303,-0.972168995459132,1.25151261686713e-20,6.09289037158997e-19
"P04802",20,21,22,19,20,16,22.3919606468073,21.3379511334318,-0.883782337823178,1.64195496775961e-30,2.11926745838741e-28
"Q9HCE1",14,18,20,23,20,25,20.6575619709438,20.7105921555891,0.145298142846612,0.0196945356118047,0.0574380833660094
"P30520",8,6,8,6,8,8,22.1525486534432,22.0651848594269,7.42408498689233e-20,0.999999999275889,1
"P14126",16,17,18,14,14,15,23.887727417111,22.7516426940913,-0.966971843416536,3.29773147975917e-13,7.23415403662585e-12
"Q96C86",8,8,7,NA,9,9,20.6404831086048,20.5560086447387,3.54943560648571e-10,0.999968941621588,1
"P98175",12,12,13,15,12,8,20.7706088617715,20.8472295005338,0.129497424246372,0.134144783812564,0.287897737880794
"P53111",4,4,4,NA,3,3,20.4343501198838,19.4590627640689,-0.624819519925442,0.0192526442838877,0.0563269244995132
"P50995",14,11,13,13,14,13,22.1718114312434,22.153174876278,7.43304919770761e-20,0.999999999262006,1
"P53184",9,10,8,NA,8,7,22.7028775948118,21.6994907380586,-0.779843031194002,5.3054020797325e-09,6.45723279441127e-08
"P17174",14,15,16,14,14,17,22.489144304405,22.4067065838416,1.98584690608835e-20,0.99999999970551,1
"O13535,O74302,P0C2I2,P0C2I3,P0C2I4,P0C2I5,P0C2I6,P0C2I7,P0C2I8,P0C2I9,P0C2J0,P0C2J1,P0CX57,P0CX58,P0CX59,P0CX60,P0CX65,P0CX66,P0CX67,P0CX68,P0CX69,P0CX70,P0CX71,P0CX72,P0CX73,P0CX74,P0CX75,P0CX76,P47098,P47099,P47100,Q03434,Q03612,Q03619,Q03855,Q03856,Q04670,Q04706,Q04711,Q07793,Q12085,Q12088,Q12141,Q12193,Q12217,Q12269,Q12273,Q12316,Q12414,Q12470,Q12485,Q6Q5H1,Q92392,Q92393,Q99337",1,NA,1,NA,NA,NA,23.2442418013921,22.0261306845335,-1.09583192601738,0.000198888672424925,0.00105933985792547
"O00161",7,4,7,7,4,7,21.0635570675407,21.1714094802955,5.06244055260595e-20,0.999999999657539,1
"P32598",7,4,5,NA,2,2,21.9287633321831,20.786762439926,-0.975777751244355,1.07588735269223e-10,1.72079965632331e-09
"Q5VSL9",NA,NA,NA,NA,3,NA,19.3536313294897,19.2347657072476,3.01585869750893e-20,0.999999999917149,1
"P22768",6,2,3,NA,NA,3,19.6678090967824,18.8448246227658,-0.491064335626386,0.000562003224647419,0.00261890671435195
NA,NA,NA,NA,NA,NA,NA,18.9865036561535,18.8512291906321,-5.8812711974321e-18,0.999999999370952,1
"P03905",2,NA,NA,NA,NA,2,18.8140886292343,18.7264405333722,3.24858816166427e-21,0.999999999986677,1
"P55072",35,37,40,40,38,47,22.9843333430533,22.9291894867364,0.149549871511338,2.20566602068729e-05,0.000143007551574935
"P04147",26,28,22,21,19,22,22.9062169923905,21.8181798212887,-0.873026418492932,1.27324151132947e-13,2.98164151387282e-12
"Q14498",11,14,14,13,14,14,22.2440750255931,22.342385960814,0.180730911928616,0.00149160635101714,0.00615495557482908
"P33992",20,20,30,25,29,30,21.9612528980539,21.9173099044943,0.0817982481984227,0.114189162094761,0.253945987256427
"Q5VYK3",30,28,30,34,32,25,20.382228166195,20.4292379304953,0.154847898628287,0.130931222830778,0.282103995581299
"Q96GA3",11,14,14,16,13,20,21.2691919289809,21.201767006632,2.09786235589672e-09,0.999880233443767,1
"P0A8N3",NA,NA,NA,3,7,7,18.5186559011639,19.7999788002767,1.30833348044683,4.21316924284261e-05,0.000261263567572922
"O15381",12,8,12,11,14,15,19.6921940748593,19.5409198019353,5.27185597545889e-10,0.999953318837298,1
"O95861",10,8,9,NA,10,7,21.4009313818257,21.3112452248076,0.0949421863729435,0.0896425474501574,0.208427372579964
"Q7KZ85",17,16,25,24,22,23,19.8316925368511,19.7502718021888,1.40477819692692e-06,0.996087477985497,1
"P16547",8,8,9,NA,10,7,21.1737796924014,20.0959900636016,-0.943622647558466,1.45191381965523e-05,9.75559527734444e-05
"Q96TC7",5,7,4,NA,6,6,20.2434457577183,20.3401404975596,0.0907423814505123,0.399754603771657,0.707699537777575
"P37769",10,7,9,16,18,18,19.8023077502881,21.5656924189844,1.74574353756716,1.03718024891658e-19,4.50942432068466e-18
"P0A9P0",3,4,5,13,13,14,19.1974663285052,20.9639194482433,1.83233707506645,3.38334480449698e-18,1.32236363837734e-16
"O43808",4,3,NA,NA,2,6,19.4946977044068,19.6354795305109,0.255011416330672,0.122883108070253,0.269140193287255
"P82933",6,9,6,NA,11,5,20.3442358841382,20.394928985481,0.168308523458432,0.0560789444215231,0.140513833652123
