"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","differential_abundance_pvalue_B.A","differential_abundance_qvalue_B.A","abundance_A_1","abundance_A_2","abundance_A_3","abundance_B_1","abundance_B_2","abundance_B_3"
"sp|P26786|RS7A_YEAST",4,4,4,4,4,4,0.000458442192104118,0.00551768925901969,30.5770168751571,30.3463633749017,30.354135179594,29.5927451971489,29.5640991365828,29.4870540205326
"sp|P26885|FKBP2_HUMAN",1,2,2,1,2,3,0.170889448550956,0.317090852214181,23.7959729448379,23.6354190018184,24.0504929746453,24.5210656472532,23.7761011014058,24.2776758268717
"sp|P27144|KAD4_HUMAN",3,3,1,3,2,2,0.601515587613552,0.714343547482801,25.6842489899523,25.8686438019558,24.2779078555131,25.7003726492358,25.5062380008273,25.3541195562315
"sp|P27248|GCST_ECOLI",3,2,2,4,4,4,0.000119327074884444,0.00340426056856086,24.1244851394918,24.7803946886549,24.89731233323,27.1449270396218,26.7254389626622,27.2763673650122
"sp|P27298|OPDA_ECOLI",0,0,0,5,3,4,NA,NA,NA,NA,NA,25.3437064448091,24.7497572757279,24.991935219389
"sp|P27302|TKT1_ECOLI",2,1,2,5,5,6,5.30122568689875e-05,0.00234152808819743,24.2504625359212,NA,24.0706270082021,26.5529425850093,26.9616827405924,26.9284817209219
"sp|P27306|STHA_ECOLI",0,0,0,3,3,3,NA,NA,NA,NA,NA,25.2289257109646,24.9265901685291,25.0608572787323
"sp|P27348|1433T_HUMAN",9,9,9,9,9,9,0.400677292927943,0.546998953128229,30.0807126478526,30.4428488621719,29.508096181298,30.148529276302,30.3477642209871,30.2265947069325
"sp|P27431|ROXA_ECOLI",0,0,0,1,1,2,NA,NA,NA,NA,NA,21.9984497968516,22.9771319552351,23.7159672122981
"sp|P27466|KCC1_YEAST",4,4,4,1,1,2,0.000491734295136283,0.00568971224104583,24.7619274079838,24.9644638256642,24.5530263295464,21.6175104342882,21.7209203985434,22.9199619851218
"sp|P27472|GYS2_YEAST",9,9,10,8,8,8,0.000205992813310246,0.00400409226398417,27.6983702885833,27.7652196948207,27.6762764123993,26.6287803638218,26.8314116408761,26.7826981580468
"sp|P27476|NSR1_YEAST",7,6,7,4,4,5,0.00257688666979011,0.0162250879749929,27.9918569748269,27.9365000668212,27.9155785262401,26.615444565264,26.5683569277131,27.289809360661
"sp|P27550|ACSA_ECOLI",8,14,12,16,16,15,1.72636949756761e-05,0.00116688681708132,26.9313831158006,27.442474131761,27.070851838852,29.6346721718092,29.5943100183484,29.3382174821992
"sp|P27614|CBPS_YEAST",6,6,6,3,1,3,0.000903886683951469,0.00794314808954474,26.7453575317694,27.0492578109765,27.0340709747108,24.7186753212618,24.0903643357146,25.4293411526655
"sp|P27616|PUR7_YEAST",9,9,8,8,8,8,0.000256173504657,0.00434605466581286,29.3528139456199,29.4045183198701,29.1522952551681,28.3374127749754,28.0522760700352,28.1920081183463
"sp|P27635|RL10_HUMAN;sp|Q96L21|RL10L_HUMAN",5,5,5,6,5,6,0.169537865718472,0.315446310700858,30.3457642742453,30.0095871231727,29.7159353320107,30.4453742483071,30.2075581055529,30.3218933455578
"sp|P27692|SPT5_YEAST",8,8,9,5,5,5,0.000384271794029802,0.00511639034829007,26.2849384385472,26.590765548883,26.6483300108513,24.1796858361033,24.9694543910627,24.8508025365805
"sp|P27694|RFA1_HUMAN",16,17,17,15,15,15,0.702661899106416,0.792522169675427,29.0436547973828,29.8988547363053,28.900137613951,29.2403431283227,30.0528982431693,29.0128026114222
"sp|P27695|APEX1_HUMAN",9,11,10,11,10,11,0.0336198787314306,0.11084124661388,28.5736969716722,28.497295384639,28.9841210757555,29.1043843766653,29.1322555091157,29.1787049923382
"sp|P27707|DCK_HUMAN",2,2,2,1,2,2,0.335117836968388,0.486159664913167,24.2749661653993,23.8435158086272,24.8687509825265,22.726786826137,24.2138087502101,24.4079612736321
"sp|P27708|PYR1_HUMAN",49,47,50,48,50,55,0.0190706226657873,0.0744241712021059,30.2117089921949,30.1832506207039,30.2181673208934,30.4969004220149,30.5247004881013,30.6728883087488
"sp|P27797|CALR_HUMAN",12,13,14,13,14,14,0.182998739543964,0.331037334843321,30.9213899134275,31.0596460983487,31.0211518961977,31.1730416923139,31.1779184445375,31.1393763945241
"sp|P27809|KRE2_YEAST",3,2,3,0,0,2,0.0568057135415136,0.157075674229675,24.4329531354586,23.807737077266,24.7586185877111,NA,NA,23.1142226540544
"sp|P27810|KTR1_YEAST",2,2,2,2,1,2,0.129981054492102,0.268649506027247,25.2038563224594,24.4157343765183,24.6766741856175,23.965445190593,23.2453318123498,24.7902609946454
"sp|P27816|MAP4_HUMAN",26,24,28,27,27,27,0.186205418832344,0.334485175152512,29.7868574923544,29.8299421111768,29.907975531725,30.1373169210939,29.8825533042939,30.0585177181035
"sp|P27824|CALX_HUMAN",13,10,12,11,13,13,0.698149780224884,0.789959982066509,28.5424180219962,27.9211293336678,28.0072578875902,28.1774669666629,28.3159533834872,28.2155754711425
"sp|P27999|RPB9_YEAST",2,2,2,1,0,0,0.000467324506600773,0.00554210567779461,24.259857633554,24.5979781804654,24.3768481509545,21.7402013777514,NA,NA
"sp|P28000|RPAC2_YEAST",3,2,2,1,1,1,0.000381311672730414,0.00511639034829007,25.0353520460419,24.3285769351257,24.5682477346843,22.9776763656097,22.2243106713129,22.210247519134
"sp|P28007|GAR1_YEAST",3,2,3,1,1,1,0.000174839078631374,0.00382393177198615,26.6279867674624,25.9525319943564,26.2307329711128,24.6127323855156,24.637234422035,24.5126144844019
"sp|P28066|PSA5_HUMAN",8,7,8,8,8,8,0.133391997308244,0.272700125041038,30.3666966007527,30.3844589185733,30.4782221113905,30.5258878718055,30.6250731738105,30.6573846654978
"sp|P28070|PSB4_HUMAN",3,4,5,5,5,6,0.0185403780266362,0.073055070192052,27.6982251117237,27.7739648092876,28.2118883028111,28.7232304595253,28.5262246828671,28.3254412784905
"sp|P28072|PSB6_HUMAN",4,5,5,5,5,5,0.627887354022668,0.734545072146499,28.5580222684475,28.6062076902654,28.5291904202683,28.4032703792248,28.8577361560496,28.6639703328332
"sp|P28074|PSB5_HUMAN",13,12,12,13,12,12,0.150534293826036,0.293517987128016,29.856455848719,29.9259137485298,29.8208151612896,29.9075448200431,30.2069991922128,30.1290332213759
"sp|P28241|IDH2_YEAST",7,7,7,7,7,7,0.000574366965504304,0.00612741701627517,30.2305283933132,30.1496284983206,30.1433601000719,29.4952197796476,29.2811437145424,29.3005631280749
"sp|P28272|PYRD_YEAST",6,6,7,5,6,7,0.00167034558393438,0.0121448043498562,28.3941346797107,28.4848432300331,28.744431302345,27.7224541492177,27.4388122470197,27.7806552177086
"sp|P28273|OPLA_YEAST",3,3,3,1,2,2,0.350087646635178,0.499716109102974,23.8773191379367,25.3199086979776,25.2018399571108,24.6480243749019,25.4891644874684,25.7482257748482
"sp|P28274|URA7_YEAST",4,3,3,2,1,1,0.000296346263358663,0.00456765881000135,25.2364141414117,24.7206021801586,24.5642731629032,23.3479568205472,23.1095344046443,23.2414657404624
"sp|P28288|ABCD3_HUMAN",0,1,3,1,2,2,0.771264356279842,0.842288253192514,NA,22.673186171627,24.0649427324768,23.0076348639048,23.8952373383395,23.6775353313525
"sp|P28289|TMOD1_HUMAN",3,3,3,3,4,5,0.0526756662463786,0.149786606725128,24.4492627900773,24.5768273130389,24.521738886924,24.5868968223462,25.3619073891992,25.4853203993224
"sp|P28321|MGLL_YEAST",2,1,1,0,1,2,0.000520520454243865,0.00586003243835104,23.3713231542702,23.091082589092,23.6834761550346,NA,25.182537022551,25.2083936236206
"sp|P28331|NDUS1_HUMAN",16,16,16,16,15,16,0.0938812413171297,0.219265652521748,28.4045828897656,28.2177800947188,28.0362424738999,28.7181380177177,28.3582977464164,28.5479309374802
"sp|P28340|DPOD1_HUMAN",17,15,16,20,16,17,0.539859700995285,0.665931456466286,27.7397258468943,27.4495435147459,27.3999388692071,28.0662226444649,27.2908551273007,27.683033322936
"sp|P28482|MK01_HUMAN;sp|P27361|MK03_HUMAN;sp|P31152|MK04_HUMAN;sp|Q16659|MK06_HUMAN",13,14,14,15,15,15,0.52522813971644,0.652970577359957,29.8344147806357,29.8964938378174,29.6611366165613,30.4640713516081,29.727455237402,29.68993868171
"sp|P28495|CAPZA_YEAST",4,5,5,3,2,3,0.00175699174436507,0.0125323527926536,26.3605496437199,26.68432065407,26.9061593739077,25.6906255280015,25.1188346081917,25.5211142338031
"sp|P28496|LAC1_YEAST",2,2,2,2,1,2,0.00504408668952731,0.0270828654560774,23.7191819383535,23.7726103440089,23.9266193811344,23.3631298160874,23.0040877365318,23.1518776271842
"sp|P28625|YIM1_YEAST",4,5,5,4,3,1,0.0222239803503681,0.0827009657211719,25.3103127408075,25.8366049292429,25.7979090007274,25.0618840036233,24.0477510299286,23.0781158467565
"sp|P28707|SBA1_YEAST",3,4,4,3,4,4,0.000428156471783281,0.00536403210546951,28.0489870821128,27.665119628461,27.7657403778229,26.500799232593,26.7913037608299,26.7349024013571
"sp|P28777|AROC_YEAST",9,9,10,7,8,8,0.000185486339433759,0.00395758189726352,28.1060215573477,28.1484175705875,28.0983864119572,27.1883024677561,27.0020633276073,27.2052984939243
"sp|P28834|IDH1_YEAST",10,10,9,9,9,9,0.00155576309841276,0.011575455272778,29.9274405843672,29.858695106682,29.7389728680876,29.2645432211751,29.1587400305885,29.1252431514216
"sp|P28838|AMPL_HUMAN",18,20,19,19,19,18,0.0454140580959324,0.136297965513959,29.577115564834,29.460924251161,29.3726315232114,29.8083859787676,29.7811038685573,29.7054982485882
"sp|P29012|ALR2_ECOLI",0,0,1,3,4,4,0.00360322874420023,0.0207610561841537,NA,NA,22.3852390503562,24.7404958854499,25.6115843463309,25.5202469184932
"sp|P29083|T2EA_HUMAN",2,2,3,4,3,3,0.0566689048583051,0.156874940021348,23.9191774172424,23.4452516357647,24.7011467092948,25.049061716764,24.5598550064982,24.9240039217564
"sp|P29084|T2EB_HUMAN",1,2,2,1,2,1,0.728122638453531,0.811109346134612,21.8007407561322,24.3087978135496,23.9438691599563,23.7721700689514,24.2851896997617,22.821249174526
"sp|P29144|TPP2_HUMAN",20,20,18,24,19,22,0.0420872169893566,0.129576649155637,28.1289835697593,28.3846007869552,28.2279905427955,28.9765438547934,28.5391601381213,28.5500228190788
"sp|P29218|IMPA1_HUMAN",4,3,5,3,5,5,0.0661821242290768,0.173947964250561,25.7224407171007,25.9372159629045,26.4828598289072,26.0865402326618,27.8532069454578,27.8837184977335
"sp|P29311|BMH1_YEAST",9,9,10,9,10,10,0.00286376582718893,0.0175159384523078,29.7529430743072,29.6897272438941,29.6784060615203,28.6133690337074,28.9191500533346,28.0496255890746
"sp|P29320|EPHA3_HUMAN;sp|P29317|EPHA2_HUMAN;sp|P54762|EPHB1_HUMAN;sp|P54760|EPHB4_HUMAN;sp|Q15375|EPHA7_HUMAN;sp|P54753|EPHB3_HUMAN;sp|P29322|EPHA8_HUMAN;sp|Q9UF33|EPHA6_HUMAN;sp|P54756|EPHA5_HUMAN;sp|P29323|EPHB2_HUMAN",1,1,1,1,0,1,0.12417902851745,0.260962896058606,23.6950566201174,23.5319333439881,23.1124254401736,23.2556750641287,NA,20.957997497674
"sp|P29353|SHC1_HUMAN;sp|P98077|SHC2_HUMAN",4,3,3,4,2,3,0.982717997851752,0.990255902545269,24.2823452984481,23.6714011179899,23.7274068354417,24.876850042506,23.0039230053564,23.7668628975985
"sp|P29372|3MG_HUMAN",4,3,4,3,2,3,0.63754767925447,0.742798241344932,24.5929952928822,24.812806581894,24.8346918623211,24.7679025375446,24.3973000660832,24.8294129414112
"sp|P29401|TKT_HUMAN",20,21,21,20,19,21,0.808491681129232,0.869678457950203,32.1008963304438,31.9656034716093,31.78357721443,31.9695190598151,32.0088532495467,31.9688889985389
"sp|P29453|RL8B_YEAST",2,2,2,2,2,2,0.00500606518916003,0.0269396427353164,28.1955493296623,28.6963713966864,28.6226950649913,27.4522736277562,27.7743667755239,27.7835728190931
"sp|P29468|PAP_YEAST",1,1,1,0,0,1,0.0586993829345147,0.160575485088085,21.8237501864293,22.1579173030519,NA,NA,NA,21.1031743115661
"sp|P29478|SEC65_YEAST",2,2,2,0,2,2,0.00272890128769902,0.0168943210862086,24.6249349935934,24.2750341591414,24.299852443582,NA,23.4339102092174,23.4100773275025
"sp|P29509|TRXB1_YEAST;sp|P38816|TRXB2_YEAST",8,7,8,7,8,8,0.000667132155825611,0.00666586444450703,29.2656594627537,29.1874648930136,29.3216390154465,28.4604443847913,28.5593559055556,28.556075591678
"sp|P29547|EF1G1_YEAST",7,8,7,8,7,7,0.0181854444147107,0.0718884153804827,28.6425008176897,29.3536286302954,29.0999549505691,28.307649586896,28.2795232012199,28.4709633143367
"sp|P29590|PML_HUMAN",6,7,5,7,7,8,0.0675189308504049,0.176227294943952,25.8437442500765,26.6684444168543,25.4050233833534,26.6247809190959,26.7330680038804,26.7755644834387
"sp|P29692|EF1D_HUMAN",13,13,12,13,13,11,0.098640772518862,0.22542507695377,31.1482950396123,31.1125299405407,31.0180160883224,31.3389203927289,31.3172098552547,31.2615438844923
"sp|P29704|ERG9_YEAST",6,4,5,5,5,3,0.0832352888456451,0.202735603838396,27.1119190320406,26.3425344189911,26.3054779113813,26.1854885502639,26.1348613035347,25.3220819863979
"sp|P29952|MPI_YEAST",6,6,6,7,5,6,0.00200482463127066,0.0137578274556018,27.5439941417825,27.5341475882432,27.4965071770325,26.95443239899,26.5800586657639,26.8291870438078
"sp|P30038|AL4A1_HUMAN",2,2,3,3,4,2,0.335423688762572,0.486219515564876,24.206553484186,24.90244582675,24.6101659095667,24.4725451516658,23.9791235424135,24.5020535176021
"sp|P30040|ERP29_HUMAN",7,9,9,9,9,9,0.0325518038698853,0.108269648542042,28.4722834147082,28.1179799264364,28.4838992346012,28.9772273728574,28.9626101353887,28.6071005169947
"sp|P30041|PRDX6_HUMAN",15,14,15,15,15,15,0.151660582472818,0.294754815418532,32.3619215907585,32.2103908663402,32.2471038295836,32.6421007522507,32.4137644850767,32.3939923448288
"sp|P30043|BLVRB_HUMAN",8,8,8,8,8,8,0.0961045145830745,0.222332698036412,31.6574846060367,31.6371481905383,31.6197355078382,31.8430919517734,31.8631294480355,31.818330603618
"sp|P30044|PRDX5_HUMAN",4,4,5,5,5,5,0.221155893345042,0.372738080332486,27.8329939432442,27.7719055191943,28.5797720059176,28.4667160728636,28.2216547205093,28.5373220781056
"sp|P30048|PRDX3_HUMAN",7,7,7,7,7,7,0.0525950085937299,0.149754785541354,29.4512455208689,29.4784270782829,29.2955523061484,29.8501721861022,29.6253450982371,29.6699900962566
"sp|P30049|ATPD_HUMAN",3,3,3,3,3,3,0.309620591319513,0.460674743127196,28.4322986442072,28.5319717702567,28.3929009818859,28.4088302771837,28.7993868569957,28.6264047936326
"sp|P30050|RL12_HUMAN",6,6,6,6,6,6,0.0568803925621027,0.157193211571512,31.0653170366269,30.9722561396777,31.0000787644386,31.3201213442072,31.2830143381534,31.2035785243821
"sp|P30084|ECHM_HUMAN",6,6,6,6,6,6,0.214778619217179,0.36622402367976,27.9385294548105,27.9816065652144,27.8762908719966,28.0904926262052,28.0894427802435,28.0553344501398
"sp|P30085|KCY_HUMAN",9,9,9,9,9,9,0.0847201822507227,0.204922183404471,28.6948820055035,28.9509185921113,28.9785549915312,29.0946682152292,29.1928426177345,29.1399798349244
"sp|P30086|PEBP1_HUMAN",9,9,9,9,9,9,0.24457922265164,0.396356246061662,30.8975626052428,30.7635842950148,30.5771872114553,31.1195742904094,31.0026270219175,30.735399734302
"sp|P30101|PDIA3_HUMAN",17,18,18,19,16,19,0.0822580775147014,0.201157641009425,31.0324413793501,30.9930500986261,31.0614178190982,31.2368817173482,31.2760369182613,31.2265411060319
"sp|P30153|2AAA_HUMAN",18,17,20,16,18,20,0.142890977519845,0.284385057499781,30.0960834463699,30.1121016186965,30.0614178190982,30.2613399003123,30.1878661447916,30.4096808037438
"sp|P30154|2AAB_HUMAN",11,10,9,12,10,9,0.873953644666987,0.919495587390805,27.5743694737942,27.3454526400435,27.6085585824036,27.8641940655059,27.5068738894682,27.2530645793869
"sp|P30260|CDC27_HUMAN",5,6,4,6,5,4,0.477215683120118,0.614788304448938,25.0752953415401,25.3621908582069,24.6041560627051,25.7143088075142,25.3881385688932,24.6899791123707
"sp|P30405|PPIF_HUMAN",5,5,5,5,5,5,0.10706566309985,0.236279507635893,28.2298506179494,28.1072742150892,28.1354445104641,28.6839338292517,28.3232437851947,28.309942780158
"sp|P30414|NKTR_HUMAN",0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,23.2586484516716,21.8009901519772
"sp|P30419|NMT1_HUMAN;sp|O60551|NMT2_HUMAN",8,9,9,8,7,8,0.496604619439384,0.629745697010338,28.0815198745725,27.6568033475858,28.3161237506547,28.2632360575609,28.2830275963293,27.9637403855393
"sp|P30520|PURA2_HUMAN;sp|Q8N142|PURA1_HUMAN",8,7,7,8,8,7,0.455463029840215,0.595937478883478,28.4028022242212,28.3409268777541,27.9897115031226,28.6842926739029,28.5109097832391,28.0556241285507
"sp|P30566|PUR8_HUMAN",10,9,10,8,10,10,0.275393375943706,0.427708847698966,28.0626410749306,27.6836289904334,28.0166700813448,28.1439417307152,28.0729128306297,28.0661098558104
"sp|P30613|KPYR_HUMAN",17,19,17,18,20,19,0.0547682823935536,0.153000473284679,29.220959912204,29.6507999571439,29.4443329885656,29.7834429181664,29.7908525404725,29.7895210059227
"sp|P30622|CLIP1_HUMAN;sp|Q9UDT6|CLIP2_HUMAN",2,1,2,2,0,1,0.657100876157083,0.758826490404989,23.7747612828578,23.0107429317884,22.9914209605323,23.6697077306316,NA,23.160752054971
"sp|P30624|LCF1_YEAST",17,16,16,13,12,14,0.000160616969575237,0.0036843873865944,28.7059355277407,28.5149645855485,28.5307943059709,27.2630225305804,27.5015054617535,27.5126707528565
"sp|P30626|SORCN_HUMAN",7,6,7,7,7,6,0.268897288336525,0.421235059574307,27.9149233877696,27.8708734680758,27.9456432053356,27.9894433774418,28.1400939488266,28.006922594481
"sp|P30656|PSB5_YEAST",3,3,3,2,3,3,0.000207892307107049,0.00400409226398417,26.1499944523579,26.2541602486773,26.242817928758,25.3692847559536,25.1940445744682,25.2182950538684
"sp|P30657|PSB7_YEAST",3,2,2,2,1,1,0.0149243952790386,0.0620361503618028,25.1092353939815,25.5611222146578,25.2882080656296,24.7638638206471,24.2506350451432,23.5588506813577
"sp|P30665|MCM4_YEAST",2,0,1,2,0,1,0.994663497453036,0.996306450580746,26.3567835572779,NA,22.279285473202,24.2895972388363,NA,24.3249687245869
"sp|P30740|ILEU_HUMAN;sp|O75830|SPI2_HUMAN",9,8,11,10,11,11,0.387804820985329,0.534811788651583,31.6731271262447,27.708775634762,28.279891507705,28.1998382656787,28.1896494691154,28.3534364043476
"sp|P30822|XPO1_YEAST",5,4,5,2,4,4,8.36700149622723e-05,0.00283897009101154,26.1281970868953,26.1738248442977,26.3127203568558,24.4801338415942,24.7030838332803,24.9117671771608
"sp|P30837|AL1B1_HUMAN",7,6,8,7,7,6,0.215590542081985,0.366518924360674,26.8340514437796,26.9416196086782,27.3622830185475,27.2446481078517,27.5185425107305,27.1703250254694
"sp|P30876|RPB2_HUMAN",16,16,17,16,17,19,0.20579348865002,0.355428414826439,28.0275964388261,28.1866718402913,27.90795133132,28.2547239260153,28.2228716246111,28.1726416064429
"sp|P31040|SDHA_HUMAN",18,16,16,16,15,17,0.259677261995957,0.411008455494734,29.5087498599484,29.4400018798435,29.242150044585,29.5406285749984,29.5585017797825,29.5473817447193
"sp|P31057|PANB_ECOLI",0,0,0,1,2,1,NA,NA,NA,NA,NA,23.7204804409531,23.5488170577975,23.7365414442503
"sp|P31116|DHOM_YEAST",12,11,13,12,13,11,0.000179236409894518,0.00388795171693979,30.5593416786951,30.4361914396507,30.568945833685,29.3719059421604,29.6072448763528,29.4166512686633
"sp|P31133|POTF_ECOLI",0,0,0,1,0,1,NA,NA,NA,NA,NA,24.1059805287761,NA,23.7918383698352
"sp|P31146|COR1A_HUMAN",2,2,1,3,2,1,0.328185674672578,0.479807063569783,22.9779937725004,23.5667597557489,23.1043378078139,24.0318195342572,23.9399442961844,22.849430941703
"sp|P31150|GDIA_HUMAN",3,3,3,3,4,5,0.12332979851348,0.259736808421062,25.1326732326177,24.9862416211752,25.4184317055148,25.2767095547542,25.5089612666725,25.9645530584872
"sp|P31153|METK2_HUMAN;sp|Q00266|METK1_HUMAN",8,8,8,8,8,8,0.304551930869886,0.455516467286604,29.2180263191595,29.3580244744634,29.1261752316299,29.5750510617706,29.3245068087789,29.2747508533698
"sp|P31323|KAP3_HUMAN",8,9,6,8,7,8,0.207193487332902,0.357089022613249,26.722840410978,26.3886028157546,25.9109007884845,26.6617927964868,26.5502983729678,26.7865427063993
"sp|P31327|CPSM_HUMAN",1,0,1,0,0,1,0.336085843031218,0.486841218218361,22.4172051477509,NA,22.3597826308751,NA,NA,22.6475734047417
"sp|P31350|RIR2_HUMAN;sp|Q7LG56|RIR2B_HUMAN",8,7,8,9,6,9,0.629649210837991,0.735820627637987,27.7077034702661,27.355041102175,27.7131958003679,27.712793034912,27.5899010488092,27.6951696958361
"sp|P31373|CYS3_YEAST",9,9,9,8,8,7,0.00202885611491428,0.0138643230454142,29.7746717862874,29.8055135550572,29.7287336835828,29.0681487859446,28.9588637776258,28.5319188492997
"sp|P31382|PMT2_YEAST",5,5,5,5,3,3,0.000324541455539852,0.00476271551105004,26.5782874819857,26.591626088748,26.5489102210742,25.5789933115514,25.1592890617865,25.0326074758257
"sp|P31383|2AAA_YEAST",6,6,5,5,4,3,7.0457332890228e-05,0.00264811175770503,26.3435150084185,26.7464653274099,26.7650458111756,25.0528709780648,24.8399588058533,24.9992224884976
"sp|P31412|VATC_YEAST",8,8,8,7,8,8,0.00396772543231625,0.0223344544496511,27.768566044082,27.809376053027,28.0384991397616,26.6917999346779,27.2446566431243,27.0960381302845
"sp|P31483|TIA1_HUMAN",3,4,3,5,3,2,0.864822634505369,0.912900732060573,25.3383073888483,25.4597868425688,25.2038599640613,25.9206909627566,25.1127843650322,24.8070592458086
"sp|P31539|HS104_YEAST",26,26,25,24,24,23,0.00021692677207417,0.00400409226398417,31.4364061111604,31.4101651221261,31.3674401502603,30.5631115675799,30.5347572675499,30.4267643148392
"sp|P31688|TPS2_YEAST",13,15,11,10,10,10,6.07791214712235e-05,0.00245427097114379,28.5072176110347,28.548622538359,28.3941109050745,27.2239538033243,27.3158497080863,27.3555946886176
